-,-,-
-515.0,412.0,716.0
-507.0,488.0,721.0
-512.0,516.0,668.0
-503.0,515.0,711.0
-508.0,510.0,710.0
-522.0,462.0,732.0
-517.0,472.0,746.0
-492.0,497.0,736.0
-438.0,696.0,652.0
-393.0,946.0,534.0
-323.0,1268.0,402.0
-112.0,1540.0,136.0
-40.0,1325.0,17.0
25.0,849.0,3.0
78.0,-152.0,344.0
65.0,-163.0,413.0
101.0,-16.0,426.0
274.0,476.0,544.0
338.0,617.0,716.0
448.0,751.0,902.0
540.0,942.0,1426.0
479.0,948.0,1733.0
332.0,745.0,1877.0
-16.0,416.0,1538.0
-61.0,496.0,1445.0
-87.0,541.0,1361.0
-92.0,458.0,1288.0
-81.0,346.0,1046.0
-59.0,428.0,832.0
-20.0,424.0,650.0
-32.0,467.0,649.0
3.0,447.0,576.0
16.0,284.0,510.0
43.0,280.0,513.0
65.0,191.0,593.0
90.0,84.0,688.0
75.0,155.0,664.0
129.0,290.0,611.0
210.0,138.0,822.0
204.0,255.0,921.0
231.0,400.0,1143.0
232.0,974.0,1548.0
228.0,1028.0,1609.0
178.0,811.0,1726.0
64.0,236.0,2040.0
7.0,153.0,1951.0
-47.0,168.0,1607.0
-182.0,402.0,926.0
-234.0,378.0,867.0
-302.0,280.0,783.0
-474.0,-22.0,500.0
-482.0,-60.0,554.0
-472.0,-53.0,617.0
-444.0,-54.0,780.0
-431.0,-101.0,672.0
-428.0,-146.0,605.0
-366.0,-100.0,712.0
-352.0,-63.0,837.0
-303.0,-63.0,958.0
-182.0,162.0,1210.0
-138.0,205.0,1263.0
-89.0,310.0,1259.0
-18.0,350.0,1268.0
22.0,456.0,1160.0
56.0,593.0,1062.0
120.0,1088.0,846.0
118.0,1225.0,822.0
112.0,1458.0,744.0
54.0,1672.0,590.0
45.0,1639.0,544.0
4.0,1514.0,442.0
-42.0,1286.0,354.0
-75.0,1127.0,228.0
-155.0,1034.0,265.0
-264.0,772.0,310.0
-326.0,615.0,312.0
-403.0,511.0,345.0
-458.0,478.0,474.0
-403.0,478.0,681.0
-402.0,318.0,926.0
-512.0,-136.0,1174.0
-592.0,-286.0,1197.0
-673.0,-401.0,1116.0
-782.0,-568.0,670.0
-763.0,-358.0,756.0
-742.0,-379.0,964.0
-864.0,-1230.0,1116.0
-808.0,-1123.0,1368.0
-780.0,-1115.0,892.0
-682.0,-432.0,722.0
-654.0,-463.0,656.0
-605.0,-404.0,649.0
-504.0,-26.0,594.0
-500.0,119.0,604.0
-486.0,230.0,607.0
-440.0,458.0,614.0
-395.0,552.0,585.0
-325.0,757.0,557.0
-270.0,828.0,568.0
-242.0,873.0,472.0
-216.0,909.0,347.0
-134.0,770.0,174.0
-118.0,712.0,168.0
-35.0,705.0,173.0
184.0,654.0,164.0
253.0,757.0,315.0
286.0,870.0,577.0
324.0,1420.0,1194.0
313.0,1321.0,1196.0
377.0,1314.0,1149.0
460.0,1002.0,1108.0
526.0,874.0,1232.0
561.0,753.0,1263.0
588.0,548.0,1260.0
576.0,389.0,1317.0
536.0,155.0,1388.0
414.0,-336.0,1168.0
343.0,-444.0,1102.0
221.0,-489.0,1106.0
-64.0,-518.0,1152.0
-82.0,-570.0,1151.0
-86.0,-471.0,1182.0
60.0,-18.0,1064.0
85.0,-91.0,1069.0
155.0,-84.0,1192.0
424.0,204.0,1150.0
507.0,367.0,1042.0
-,-,-
613.0,558.0,912.0
762.0,922.0,614.0
740.0,987.0,514.0
691.0,1114.0,643.0
666.0,1040.0,650.0
744.0,988.0,781.0
871.0,989.0,900.0
1126.0,718.0,1172.0
1108.0,569.0,1166.0
1020.0,399.0,1139.0
778.0,42.0,1336.0
709.0,-130.0,1377.0
628.0,-332.0,1340.0
512.0,-316.0,1320.0
519.0,-218.0,1369.0
571.0,-107.0,1267.0
642.0,150.0,948.0
617.0,252.0,989.0
559.0,390.0,873.0
388.0,484.0,962.0
371.0,454.0,981.0
406.0,486.0,839.0
418.0,1046.0,238.0
369.0,1226.0,193.0
341.0,1347.0,449.0
366.0,1128.0,1024.0
386.0,971.0,1003.0
385.0,848.0,932.0
458.0,680.0,992.0
464.0,610.0,979.0
454.0,509.0,1045.0
376.0,244.0,1138.0
356.0,215.0,1132.0
317.0,94.0,1167.0
116.0,-222.0,1188.0
155.0,-228.0,1212.0
109.0,-262.0,1400.0
-30.0,-510.0,1608.0
-27.0,-535.0,1473.0
-48.0,-584.0,1306.0
-66.0,-720.0,988.0
-21.0,-640.0,941.0
74.0,-442.0,889.0
256.0,98.0,986.0
292.0,208.0,1036.0
330.0,308.0,1079.0
410.0,518.0,1136.0
394.0,587.0,1134.0
346.0,660.0,1038.0
254.0,644.0,790.0
183.0,668.0,731.0
154.0,670.0,701.0
108.0,838.0,726.0
156.0,905.0,722.0
180.0,1080.0,652.0
110.0,1340.0,562.0
66.0,1340.0,580.0
33.0,1292.0,646.0
-10.0,1094.0,800.0
-29.0,981.0,806.0
-62.0,850.0,814.0
-124.0,576.0,742.0
-149.0,542.0,719.0
-188.0,499.0,727.0
-236.0,370.0,804.0
